track_name,artist,release_date,popularity,track_id,preview_url,album,danceability,energy,valence,tempo,liveness,loudness,speechiness,acousticness,instrumentalness
Tu Pirata Soy Yo,Chayanne,1984-01-10,60,2bHEObIToIMkdZRXsC04Kt,https://p.scdn.co/mp3-preview/f57a593aba114445bf0194b0a9ad3dfd176f612e?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Chayanne,0.337,0.376,0.255,97.311,0.113,-15.19,0.0313,0.455,0.0
Suddenly,Billy Ocean,1984-09-12,58,65h7Qhxl2WfW31Bl6sjWAI,https://p.scdn.co/mp3-preview/ab881853c9de3dd2fd6fb71a67e1df7dd02d5df3?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Suddenly - Expanded Edition,0.496,0.338,0.202,129.486,0.115,-9.512,0.0316,0.733,0.0
Freedom,Wham!,1984-10-23,57,0PhU6i6Kei6x0CH3jocvA3,https://p.scdn.co/mp3-preview/57ebb2b980fe5ced3ccda0f8fe90dc7b5639ce7a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Make It Big,0.591,0.651,0.824,132.538,0.129,-12.882,0.0424,0.42,1.94e-06
Amante Bandido,Miguel Bosé,1984-02-22,63,1hj6nYHeGclSY0VNTHMi27,https://p.scdn.co/mp3-preview/eb05ef8808624fba5d577616f2699fb6db176e7f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Bandido,0.748,0.691,0.762,131.061,0.0494,-8.88,0.0354,0.0515,0.00256
Ni tú ni nadie,Alaska Y Dinarama,1984-05-29,66,7LpS82vPDLgZAHWRtWBBRj,https://p.scdn.co/mp3-preview/bf594abfee5eb356d65558012c9f8df0b039d301?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Deseo Carnal,0.601,0.677,0.677,137.813,0.153,-10.564,0.0285,0.519,2.77e-06
99 Red Balloons,Nena,1984-08-21,52,2bdcFXS61ey6x6Y1andx0F,https://p.scdn.co/mp3-preview/6a0c0e77c0193de975bf78e44de4377a6126e368?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,99 Luftballons,0.709,0.49,0.566,96.985,0.114,-6.935,0.0526,0.0689,0.0
Dancing with Tears in My Eyes,Ultravox,1984-11-02,63,3or3oEITvJmMwZRYeWSaen,https://p.scdn.co/mp3-preview/7a4aba79a58b00299e2619d280433e7e01ae2864?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Collection,0.588,0.908,0.926,143.96,0.596,-8.117,0.0431,0.151,0.000248
Take on Me,a-ha,1985-06-01,86,2WfaOiMkCvy7F5fcp2zZ8L,https://p.scdn.co/mp3-preview/d1427dd0a300eeccfc53b99a2ebf3c664a67414a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Hunting High and Low,0.573,0.902,0.876,84.412,0.0928,-7.638,0.054,0.018,0.00125
Your Love,The Outfield,1985-06-29,82,0WoFs3EdGOx58yX5BtXvOa,https://p.scdn.co/mp3-preview/bff1bf9d33dfeec5c01501b023a6c59a44af2be4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Play Deep,0.578,0.654,0.621,129.513,0.0673,-12.421,0.0562,0.121,3.62e-06
Running Up That Hill (A Deal With God),Kate Bush,1985-09-16,79,1PtQJZVZIdWIYdARpZRDFO,https://p.scdn.co/mp3-preview/861d26b52ece3e3ad72a7dc3463daece3478801a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Hounds Of Love,0.629,0.545,0.194,108.376,0.0604,-13.123,0.0546,0.719,0.00308
We Built This City,Starship,1985-09-10,73,6OnfBiiSc9RGKiBKKtZXgQ,https://p.scdn.co/mp3-preview/7c136e7220892133e94c4d13d4ca7262d3d5cf4c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Knee Deep In The Hoopla,0.661,0.908,0.656,144.091,0.0708,-4.897,0.039,0.052,0.0
Devuélveme a mi chica,Hombres G,,77,1Wrzhfa5bNlqvsnCztz190,https://p.scdn.co/mp3-preview/a19cd9a573f7649ca80d15975a638eca0e86a732?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Hombres G (Edición 30 Aniversario),0.594,0.936,0.39,172.547,0.191,-4.722,0.0944,0.0224,0.000351
How Will I Know,Whitney Houston,1985-02-14,69,5tdKaKLnC4SgtDZ6RlWeal,https://p.scdn.co/mp3-preview/0fa7832143bec6065e01d55ced4fdc1964059505?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Whitney Houston,0.832,0.544,0.928,119.49,0.632,-12.697,0.0442,0.201,0.000139
Material Girl - 2024 Remaster,Madonna,1985-01-23,69,4tcauy2xyIv1q0ckvQmc4H,https://p.scdn.co/mp3-preview/2cdc27fe65e650ceac861f8060c905d88071af1a?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Material Girl (2024 Remaster),0.741,0.892,0.979,136.403,0.0783,-2.567,0.031,0.166,0.00189
Sola Con Mi Soledad,Marisela,1985-01-01,72,0GU3ULktdxtWMIPXXc1NNS,https://p.scdn.co/mp3-preview/ab1a58c8681bf1a8641f738af31ac1691c2a2e13?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Completamente Tuya,0.812,0.376,0.805,107.613,0.0493,-12.765,0.0276,0.561,0.0
Broken Wings,Mr. Mister,1985-11-27,68,78FHUZRbFDCG6VkRAQdFLm,https://p.scdn.co/mp3-preview/3872bf9a951ffaec4736559534ccdf95aede1267?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Welcome To The Real World,0.286,0.5,0.443,99.162,0.108,-14.281,0.0357,0.134,4.57e-05
The Sweetest Taboo,Sade,1985-11-04,65,0sKfhhj6hYyJIXnTiZV9vf,https://p.scdn.co/mp3-preview/9feec41c32eba1ec45b01400f95a306c0034f80f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Promise,0.752,0.823,0.962,91.563,0.303,-9.455,0.0447,0.128,0.0098
Saving All My Love for You,Whitney Houston,1985-02-14,68,1lx8ddGT5wCD6W2xmLeRKG,https://p.scdn.co/mp3-preview/5f703a612c943afb43a6f7f957c60bd4566a167c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Whitney Houston,0.636,0.264,0.264,99.304,0.275,-14.567,0.0263,0.593,4.22e-05
Holding Back the Years - 2008 Remaster,Simply Red,,68,1yg7fwwYmx9DQ2TdXUmfpJ,https://p.scdn.co/mp3-preview/47922f8bc535c85a3f637ac0c3b4adc28b6602b7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Picture Book (Expanded Version),0.71,0.514,0.517,86.02,0.0953,-8.885,0.0278,0.58,0.000159
Is It a Crime,Sade,1985-11-04,63,1XR1X1VTyTOVdPgH18RdME,https://p.scdn.co/mp3-preview/1ea8b9dba77020acd4a076ff4f52dbfbd9f88297?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Promise,0.452,0.377,0.532,122.423,0.212,-10.138,0.0324,0.22,0.00588
St. Elmos Fire (Man in Motion),John Parr,1985-01-01,64,1A2PWRltFrX8iB8IP3CUgo,https://p.scdn.co/mp3-preview/2e2d59d430aede5a672a82a0c884a2ca3d9f3203?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,St. Elmo's Fire - Music From The Original Motion Picture Soundtrack,0.612,0.6,0.471,111.203,0.222,-10.945,0.0327,0.15,3.04e-06
Enamorada y Herida,Marisela,1985-01-01,68,31BsrpQphP6KiRXjvJix5R,https://p.scdn.co/mp3-preview/3e19a66f50a46e04d0a223737f68025016b0aa97?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Completamente Tuya,0.468,0.34,0.301,74.28,0.098,-13.941,0.0296,0.681,0.0
Computer Love,Zapp,1985-01-01,56,362zcsyXMLbL7PNLhOovvm,https://p.scdn.co/mp3-preview/50682e4a73a54429e9568bab3434e54c8161edc9?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The New Zapp IV U,0.679,0.709,0.673,84.543,0.292,-5.851,0.133,0.676,0.0
Voices Carry,'Til Tuesday,1985-06-01,57,0ZYf6N5eBeXStMri0mf3DZ,https://p.scdn.co/mp3-preview/5b507007eb9b98196481bf8bc82ced2d3ad4e7e8?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Voices Carry (Expanded Edition),0.583,0.574,0.578,104.995,0.114,-9.044,0.0239,0.0282,2.14e-06
The One I Loved Back Then (The Corvette Song),George Jones,1985-08-01,55,0RbaD2rw0HmpfflXFH9DKu,https://p.scdn.co/mp3-preview/11c8a26fed61e2c303bd9a3e75f3b31fac49e41f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Who's Gonna Fill Their Shoes,0.644,0.468,0.959,159.498,0.162,-11.824,0.0953,0.517,0.0
Greatest Love of All,Whitney Houston,1985-02-14,67,6yJxCltgtmGxIgKOS6ndnu,https://p.scdn.co/mp3-preview/8449ac5104cb5baec1822898bdb8ce2979c94b57?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Whitney Houston,0.502,0.305,0.248,131.242,0.117,-16.011,0.0339,0.484,3.55e-06
Mi Problema,Marisela,1985-01-01,66,6TCPwYvTqvNwObDUXwhfLO,https://p.scdn.co/mp3-preview/e6e04e718a4bfd8cdf90db050f8c028f2911e4d9?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Completamente Tuya,0.668,0.325,0.519,88.715,0.548,-14.225,0.0345,0.511,0.0
Conga!,Miami Sound Machine,1985-08-13,63,3FdHgoJbH3DXNtGLh56pFu,https://p.scdn.co/mp3-preview/7be80eaa56c8d6ac6989a356a9109a16d19509fb?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Primitive Love,0.789,0.656,0.865,122.237,0.0311,-14.825,0.0474,0.168,0.0409
Just Like Honey,The Jesus and Mary Chain,1985-11-18,50,1CapNlKgeOWlBEE54CRamd,https://p.scdn.co/mp3-preview/cda3d39f6fb9729cf4234692b0ad5a27ae7027a5?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Psychocandy,0.331,0.617,0.494,121.273,0.06,-8.564,0.0435,6.78e-05,0.658
A Cambio de Que,Marisela,1985-01-01,63,2SjkYtF1oOm23eashiCo6N,https://p.scdn.co/mp3-preview/34eee6d743cdedf815fcc1e95214fc0c28bef97f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Completamente Tuya,0.7,0.354,0.439,137.742,0.114,-13.93,0.0343,0.513,6.88e-06
The Man Who Sold the World - 2010 Remaster,Midge Ure,1985-10-19,56,6I6Zjwlx4LSE1iojm94za1,https://p.scdn.co/mp3-preview/4b10dac6965597474db43e7cb3b6ab5bccaea827?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Gift (Deluxe Version),0.535,0.503,0.351,112.971,0.34,-8.593,0.0351,0.0493,0.265
Things Can Only Get Better - 2018 Remaster,Howard Jones,1985-03-11,53,2zbXf2qz52eXmw4dpHWWq6,https://p.scdn.co/mp3-preview/e5fb0599677be3bccf66a75bc1818dc2b6379c06?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Dream Into Action - 2018 Expanded & Remastered Edition,0.763,0.785,0.911,108.252,0.108,-6.681,0.0351,0.298,0.000722
"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",Dionne Warwick,,65,1OzrlK57iLTIjmbZC1ppWM,https://p.scdn.co/mp3-preview/4c8ac62aafea585d39f55180d0ad9862ea0f4c23?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Friends,0.68,0.242,0.169,120.126,0.071,-16.264,0.0322,0.509,4.34e-05
Life in a Northern Town,The Dream Academy,,54,4m3OS54KWywYhP7WD7z1cg,https://p.scdn.co/mp3-preview/b8b452f66db4f58278f2108a5d96bf3780c0fb5c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Dream Academy,0.563,0.476,0.432,121.67,0.494,-13.342,0.0329,0.265,0.0
Cloudbusting,Kate Bush,1985-09-16,60,373vZ0g1dpWaUcrbh0WKhd,https://p.scdn.co/mp3-preview/0156aec767cfcbe6bfc80bb9c8ad931169a3d910?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Hounds Of Love,0.681,0.248,0.812,112.806,0.0839,-17.465,0.0328,0.696,8.88e-06
Sara,Starship,1985-09-10,59,0HzjKCZmFhwcO2vnnHpj9q,https://p.scdn.co/mp3-preview/9cd5cea77abd3d9e92756c64ed6da3c3d5ce44b7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Knee Deep In The Hoopla,0.642,0.805,0.365,100.273,0.118,-5.675,0.0336,0.352,1.02e-06
All the Love in the World,The Outfield,1985-06-29,63,3CwGE5jaRJDx0YZN0vqJRS,https://p.scdn.co/mp3-preview/90686b34254b68a0c490c22578f91b390bd2c3c4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Play Deep,0.624,0.531,0.743,128.08,0.0914,-13.23,0.0408,0.0403,1.21e-06
Swingin Party - 2008 Remaster,The Replacements,,51,14g6foD6sxO1qgkDKuPgWv,https://p.scdn.co/mp3-preview/c606b1185619bb90b25cdf8befbd8f483fc73246?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Tim (Expanded),0.647,0.69,0.682,117.514,0.147,-8.657,0.0454,0.0224,0.0
Completamente Tuya,Marisela,1985-01-01,60,5pR3i3GEvSIyXWwOXFXCQv,https://p.scdn.co/mp3-preview/1d9e69aa0e5d7bf286c8a567d58fa6de1c0ea664?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Completamente Tuya,0.616,0.395,0.384,99.609,0.0689,-12.574,0.0231,0.682,9.85e-06
All I Need Is a Miracle,Mike + The Mechanics,1985-10-05,49,1VKXBgsRK7lWDSVbfANlf3,https://p.scdn.co/mp3-preview/ec50d9000d91dc206a476797aca881c0c6a18677?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Mike + The Mechanics,0.602,0.774,0.971,135.125,0.0497,-13.083,0.0338,0.0312,5.68e-05
West End Girls - 2018 Remaster,Pet Shop Boys,1986-03-24,70,2Di0qFNb7ATroCGB3q0Ka7,https://p.scdn.co/mp3-preview/cbbe144dceea12069b3f5a3dbc35bb3801a1c218?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Please: Further Listening 1984 - 1986 (2018 Remaster),0.656,0.914,0.576,113.259,0.159,-7.471,0.0394,0.000943,0.0628
La Muralla Verde,Los Enanitos Verdes,1986-11-20,79,6OKhBvddAlWxxFnjbpilhu,https://p.scdn.co/mp3-preview/13f2d83447108fc3069cb1ec70b90c30a98de585?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Contrareloj,0.717,0.837,0.919,129.881,0.422,-6.968,0.0282,0.155,1.15e-05
"Holding Out for a Hero - From ""Footloose"" Soundtrack",Bonnie Tyler,1986-05-05,73,5Hyr47BBGpvOfcykSCcaw9,https://p.scdn.co/mp3-preview/e0e159fbfdde5340f891d688061ccfd08ff1cdab?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Secret Dreams and Forbidden Fire,0.616,0.685,0.895,150.055,0.0491,-15.289,0.04,0.0245,1.13e-05
"Sea, Swallow Me",Cocteau Twins,1986-11-10,66,7vPHiwgCOAjSBRjAirbMvS,https://p.scdn.co/mp3-preview/f8a803fd2bbb5e50985b0f7f1f12161d725f9d6f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Moon and the Melodies,0.454,0.673,0.827,163.954,0.252,-13.425,0.0265,0.589,0.238
Tu Dama De Hierro,Marisela,1986-01-01,74,4djS8o4kW0kiETtvkLJN2F,https://p.scdn.co/mp3-preview/a98fcb9d776a47fe41dfc30746ac9d19630b45a0?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Porque Tengo Ganas,0.716,0.514,0.603,115.492,0.148,-12.114,0.027,0.331,0.0
Venus,Bananarama,1986-01-01,68,4XX1pFUkQOZTYp6Hb6a6Ae,https://p.scdn.co/mp3-preview/d123a2e42246dd400e8f5c42c7d25ff576dcc6e4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,True Confessions (Collector's Edition),0.722,0.961,0.911,126.113,0.278,-4.812,0.0514,0.0883,0.61
Me Cuesta Tanto Olvidarte,Mecano,1986-06-16,75,5xsY1Bm1FItKFFoJ3b964t,https://p.scdn.co/mp3-preview/583df67dafe193544ff5d9a27b34882adb31a58b?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Entre el Cielo y el Suelo (Bonus Tracks Edition),0.516,0.228,0.502,149.247,0.155,-13.467,0.0363,0.923,0.0
La Isla Bonita,Madonna,1986-06-30,70,6r8k1vznHrzlEKYxL4dZEe,https://p.scdn.co/mp3-preview/42485e5c4b0cd6dd1fb57b461a3cbe4f74bfc5e9?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,True Blue,0.724,0.822,0.964,99.9,0.0553,-4.374,0.0333,0.304,1.38e-05
True Colors,Cyndi Lauper,1986-10-14,70,2A6yzRGMgSQCUapR2ptm6A,https://p.scdn.co/mp3-preview/9a4a7d15bbde0b95dd8f3af4a69259eb70535130?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,True Colors,0.397,0.207,0.268,171.282,0.116,-13.155,0.0331,0.701,3.07e-05
"Sea, Swallow Me - 2024 Remaster",Cocteau Twins,,61,2kwKk1pkWM6ywaC4gQaByB,https://p.scdn.co/mp3-preview/d6cf205cf38b7523299d1fcf677b851a7e3e0589?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Moon and the Melodies (2024 Remaster),0.435,0.751,0.819,164.018,0.221,-8.331,0.0273,0.24,0.591
Manic Monday,The Bangles,1986-01-10,57,00vYs0qZA40Z8AAaN7xmMO,https://p.scdn.co/mp3-preview/ed7ea95d4cba50bc1a99e4f1ef1882cd49850d57?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Different Light (Expanded Edition),0.685,0.594,0.853,121.761,0.358,-10.906,0.0289,0.294,3.69e-06
El ataque de las chicas cocodrilo,Hombres G,,71,3quyxN3SapEsojxk1Uw10K,https://p.scdn.co/mp3-preview/3ebcbe06713acdd003e44a8e454972d45ba0fca2?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,La Cagaste... Burt Lancaster,0.748,0.784,0.633,119.514,0.0759,-7.008,0.0481,0.0641,8.56e-05
Te quiero,Hombres G,,67,5ULNuAoAozLAc721tRcPbX,https://p.scdn.co/mp3-preview/c8e2d4b4f760adaae419d265f0b70f65b3b93928?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,La Cagaste... Burt Lancaster,0.781,0.631,0.909,112.481,0.0827,-7.615,0.0307,0.0533,0.00285
Walk Like an Egyptian,The Bangles,1986-01-10,52,5L6HNuXN71bfeuKXYtRasF,https://p.scdn.co/mp3-preview/2b0cc8037fa118a7d43b659fc52106b29cd2d1a7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Different Light (Expanded Edition),0.711,0.833,0.756,103.153,0.303,-12.756,0.0851,0.0144,3.46e-06
Don't Get Me Wrong - 2007 Remaster,Pretenders,1986-11-04,60,6Wiamk8BAAP50gAAJopsy2,https://p.scdn.co/mp3-preview/bdefd8aef905223005717afe05cbd81224fa5f9f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Get Close (Expanded & Remastered),0.46,0.932,0.849,203.617,0.101,-6.264,0.0469,0.138,0.00496
Papa Don't Preach,Madonna,1986-06-30,62,6A8OnjnpShshNpcqWtZRjr,https://p.scdn.co/mp3-preview/08bce83462de05af42bdb3972299fe900a9b312c?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,True Blue,0.833,0.934,0.964,121.879,0.0521,-3.243,0.0313,0.343,7.55e-06
Cruz de Navajas,Mecano,1986-06-16,67,5laT2a6iEq4IxgEDV9dSCr,https://p.scdn.co/mp3-preview/c44e2c0262334359f077decdf4165dcdb9c9b014?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Entre el Cielo y el Suelo (Bonus Tracks Edition),0.735,0.497,0.571,116.12,0.104,-8.467,0.0265,0.655,0.000354
Te Lo Pido por Favor,Juan Gabriel,1986-11-21,63,08Jr52g99jcHUYx9NhU0IE,https://p.scdn.co/mp3-preview/f2f62dff82470a796f59ae51aa27227ef82af972?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Pensamientos,0.636,0.272,0.396,89.595,0.185,-13.787,0.0267,0.478,0.0
Y Aquí Estoy,Ana Gabriel,1986-08-02,63,5PSES4lFkqiLk2ERayuuha,https://p.scdn.co/mp3-preview/2ff4668bac741f51902a50d068e7a97e3c473200?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Sagitario,0.488,0.332,0.28,131.047,0.104,-13.024,0.0282,0.521,7.07e-05
Marta tiene un marcapasos,Hombres G,,65,1XvfncS1t4BNkh37klHeqj,https://p.scdn.co/mp3-preview/d73081f0230215e78a596068e71ab977ce11a1b4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,La Cagaste... Burt Lancaster,0.639,0.934,0.631,102.187,0.0872,-5.137,0.0564,0.0119,3.47e-05
A Escondidas,Marisela,1986-01-01,61,1lmxqDpswzTV4H1NNLeITr,https://p.scdn.co/mp3-preview/200c359e216a7e8762353965222cf78a718c3eb4?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Porque Tengo Ganas,0.594,0.384,0.498,69.409,0.0455,-12.173,0.0287,0.586,0.0
Dress Down,Kaoru Akimoto,,55,4M9Op6UQ36mhtjMBuevRYN,https://p.scdn.co/mp3-preview/34b60d5214bd1da76d09cb59c8bc931a2f1cb269?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Cologne,0.769,0.403,0.567,118.007,0.264,-15.134,0.051,0.197,0.000191
Me Enamoro de Ella,Juan Luis Guerra 4.40,1986-01-01,63,7jizO2haWuR6oc0i9tprIb,https://p.scdn.co/mp3-preview/514fe85611075d3c75892c4949e2280b8a59e636?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Mientras Más Lo Pienso…Tú,0.586,0.85,0.964,137.791,0.132,-8.623,0.04,0.702,0.0
"Those Eyes, That Mouth",Cocteau Twins,1986-10-13,51,67FMvER1wXDIGzManwB4Xk,https://p.scdn.co/mp3-preview/be91080f5f8ae95bd236ce954383adff8c8efab5?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Love's Easy Tears,0.401,0.675,0.27,120.011,0.0763,-7.961,0.0425,4.09e-05,0.825
Hijo de la Luna,Mecano,1986-06-16,67,7g3g2sqevicvurLTZ75JTA,https://p.scdn.co/mp3-preview/8ed0b1a8ff12378ebc4a0b93fb783cdcfbd80ca6?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Entre el Cielo y el Suelo (Bonus Tracks Edition),0.45,0.527,0.569,179.474,0.0685,-7.212,0.0341,0.695,8.31e-06
Runaway Train,Soul Asylum,,57,3Ib3SJV8ZXuLvDiDb2w1As,https://p.scdn.co/mp3-preview/5896d9b1a00294802c6c115f56238a6bfab67f02?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Black Gold: The Best Of Soul Asylum,0.616,0.714,0.53,117.422,0.133,-7.02,0.0385,0.00481,0.0
Don't Leave Me This Way (with Sarah Jane Morris),The Communards,1986-01-01,66,0ire4j2mcGovF5JA1D2cTp,https://p.scdn.co/mp3-preview/ae5ba1471b04d63a8d7f8c3dd710c8eeeb010f25?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Communards,0.64,0.926,0.901,131.997,0.134,-5.597,0.0322,0.135,2.04e-06
Live to Tell,Madonna,1986-06-30,57,095MMFhB9qxPx2VsmvjnUs,https://p.scdn.co/mp3-preview/3fe769088966ffd15a1d852b5aa091596f4ff6a6?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,True Blue,0.652,0.521,0.235,109.943,0.107,-6.752,0.0256,0.263,0.0011
True Blue,Madonna,1986-06-30,57,7azOuDeJGbxt5mvq3GQHXp,https://p.scdn.co/mp3-preview/f60a3d25f88a32befd9d2890872165e07336886f?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,True Blue,0.798,0.909,0.866,117.947,0.0502,-4.258,0.045,0.231,0.0
True,Spandau Ballet,1986-06-30,56,4q2lRiodoQnyFO65watkse,https://p.scdn.co/mp3-preview/815d6191c2df62678fceac72de8f4b57fd8b65c9?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,The Twelve Inch Mixes,0.738,0.528,0.415,97.39,0.0733,-9.746,0.0281,0.307,0.223
You're the Voice,John Farnham,,63,721DwsHOeKf7zHRABCR2rh,https://p.scdn.co/mp3-preview/af0b3b4882ad5184421718dc99300789ce100531?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Whispering Jack,0.502,0.66,0.722,85.209,0.608,-11.852,0.0394,0.393,0.000138
Yo Se Que Tu,Marisela,1986-01-01,56,103udNCouI8NpjOSgVMpPK,https://p.scdn.co/mp3-preview/cf3a71396c8735e7c67a608482f7ae2143a3e980?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Porque Tengo Ganas,0.711,0.419,0.41,112.707,0.137,-11.157,0.0283,0.473,0.000377
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,1987-06-02,81,2tUBqZG2AbRi7Q0BIrVrEj,https://p.scdn.co/mp3-preview/7414ae6c811dee16c467c256429c7427fbcc98d0?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Whitney,0.709,0.824,0.867,118.818,0.0888,-8.824,0.0453,0.207,0.000307
Faith - Remastered,George Michael,1987-10-30,77,0HEmnAUT8PHznIAAmVXqFJ,https://p.scdn.co/mp3-preview/0e9890115e11c6816ad2124d1f9b2384219253cf?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Faith,0.887,0.48,0.607,95.846,0.0662,-11.994,0.117,0.0094,3.58e-05
Never Gonna Give You Up,Rick Astley,1987-11-12,78,4PTG3Z6ehGkBFwjybzWkR8,https://p.scdn.co/mp3-preview/b4c682084c3fd05538726d0a126b7e14b6e92c83?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Whenever You Need Somebody,0.721,0.939,0.914,113.309,0.108,-11.823,0.0376,0.115,3.79e-05
Nothing's Gonna Stop Us Now,Starship,1987-07-27,78,3X7uFMzJrEE0sxn62qd8Ch,https://p.scdn.co/mp3-preview/a17faa3145693e235f6eaddd17debde84dd503eb?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,No Protection,0.643,0.802,0.53,95.99,0.0719,-4.92,0.0227,0.0299,0.0
Need You Tonight,INXS,,64,5eU8qMd0TpaLqTGDZJaLDs,https://p.scdn.co/mp3-preview/d8da4599d7eb76f3292cfa621714c23300e4d788?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Kick,0.801,0.723,0.883,109.03,0.0675,-4.985,0.0689,0.0713,0.154
Ahora Te Puedes Marchar,Luis Miguel,1987-07-15,78,1uKjQoh8JZj9ryuYRhpd7E,https://p.scdn.co/mp3-preview/ae32c231fe396675204a9be10ef413497bf208d7?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Soy Como Quiero Ser,0.78,0.877,0.909,133.263,0.0627,-3.683,0.0427,0.148,2.36e-06
Never Tear Us Apart,INXS,,61,1qQSRy9DjrGh3jtsSCU6B1,https://p.scdn.co/mp3-preview/bb13cb64b4e9546aed43f249b8e08893c5831c98?cid=8c1fc0bc821a4d6bb1dc68c2a2d0af9f,Kick,0.665,0.686,0.275,96.848,0.174,-5.849,0.0268,0.0518,0.000176
